velocity,acceleration,label
318.97060724742386,-38203.72480981827,human
742.144525444122,62811.24134008365,human
478.65611685940354,-42040.11283020842,human
568.8348816708483,12824.206752685359,human
324.0972066607426,-39659.39841770994,human
424.7539832568188,14251.455600325035,human
490.12238538542437,10679.505726701938,human
455.52300619049345,-5253.604407733249,human
735.9202723093659,41270.006487400475,human
450.29029487546524,-42872.13558799454,human
625.3155423033917,27361.501878044786,human
579.1237832240248,-6687.686567953911,human
487.6530635972561,-14868.658885146473,human
581.5729339988908,13655.313647568564,human
458.6110726391369,-18797.223710633854,human
299.9037574630868,-23798.460079087905,human
634.851326295077,53160.47707807515,human
305.80549943914957,-45000.43130735022,human
499.2228526086094,32186.120931088197,human
469.6518363690654,-4629.360693400433,human
459.3644859813084,-1575.2144743272008,human
617.4506718777012,23674.004636174806,human
293.40030079395615,-47538.238174181955,human
470.14317740248094,27698.15253066216,human
620.8954516857259,23400.350358436455,human
619.7519501845849,-171.88191371279504,human
448.58866310160425,-25593.970041543456,human
434.4778149925762,-2043.6168180342097,human
641.6988334289539,33243.37144814583,human
488.2769046957324,-23689.375989304437,human
304.16650349903915,-28000.10849490175,human
623.0629479704386,49673.13969741035,human
277.16275688891824,-47935.3252842789,human
311.1501483679525,5287.590950670599,human
220.9342074462054,-14093.902036347126,human
155.33883930224806,-10189.50835108599,human
303.605066956207,22507.18898711222,human
145.7114469341671,-23006.90783508501,human
167.17700984495198,3588.5486220637204,human
289.7018925265921,17747.8451972349,human
146.2194178141886,-20979.923918986675,human
0.0,-23515.670591093654,human
290.1528138078932,42094.32768031897,human
157.30213021302131,-20897.695529729433,human
0.0,-23159.679653222276,human
159.3035816020358,25377.631111236475,human
158.83905173066728,-73.78548426874332,human
0.0,-11715.187276326664,human
37.32384138962056,1393.069136077553,human
30.50646960847777,-207.97394505112658,human
14.4709267353615,-25.169265916935537,human
1763.0083523601493,272473.5294415125,human
1828.433551859489,9398.677123022173,human
1778.8031942169578,-7803.156561138775,human
1561.3205106248586,-32980.99970066802,human
2024.545885158529,71927.58926803169,human
2022.1104037592056,-354.49574455537777,human
1747.1293095846174,-42136.281719306295,human
2140.4717203878818,60447.647638653674,human
1770.442053494323,-53850.21033171371,human
2083.736785460939,45595.18901688078,human
1658.948936092323,-70120.4052012351,human
1851.2449610122112,29665.587262968464,human
1531.8301011650415,-48928.92970733075,human
1187.3472045293702,-51127.60054106804,human
1556.5590440139538,57470.00279067568,human
1534.0150683929485,-3458.2798304105413,human
1509.426108901018,-3693.1021683320764,human
1060.6599472562407,-67998.32762007647,human
1123.353470276243,9673.890603225933,human
919.7503591290221,-30786.017646534947,human
1044.3766465095644,18406.948928282207,human
468.323358642251,-89926.40351031056,human
482.2935107506954,2130.652153341949,human
320.2577723168611,-23207.346623048827,human
162.86661748145846,-25633.765009542527,human
302.3793526061567,21092.88526366024,human
296.0197614510551,-941.2823283297096,human
159.17662239089185,-21782.22867296391,human
335.6265696499885,26484.566260686304,human
341.7164199628098,930.6523182419223,human
213.85303390834346,-19335.108756599217,human
298.7396011396011,12679.489618387925,human
345.54376472991225,7232.734896599231,human
330.7267389202087,-2191.519522594787,human
557.0699575232516,34970.798510318535,human
225.6406573918032,-52880.22060478296,human
536.4779927235344,46250.17840048322,human
559.7090246450169,3606.2774385581242,human
586.3084396295649,3898.865373662392,human
205.823991169566,-55375.53156298161,human
3.703597865317333,-529.3208021019021,human
156.73781763826608,23986.249631186773,human
106.62666909070147,-3778.202243351509,human
0.0,-18239.17882030202,human
74.25912680145888,5514.417913315147,human
36.94836061241389,-1378.5716438782936,human
174.9376042709376,24139.50770078081,human
74.68091092000071,-7487.261185275146,human
50.920904709295975,-1209.8810121475765,human
145.97007029999304,13874.33338322973,human
222.98566225013053,12143.408344755066,human
463.3555926342314,35220.421327153046,human
794.8876170261153,52706.140167341706,human
1157.4588141964496,58196.54137141026,human
869.741235354418,-39566.3931740147,human
1243.401968036461,57627.83886348081,human
1146.6389045831331,-15240.46954917564,human
900.2771873347663,-36462.681679018104,human
1142.0928347190618,37935.67987307526,human
1350.4774811553184,30524.151571075534,human
1062.8277372362877,-43235.63775375618,human
807.2637278503857,-40460.240320965015,human
1029.7988891520351,32409.031846810878,human
804.7398311588641,-36222.797666039485,human
579.8537559666931,-31626.896617583945,human
679.9552565453514,17016.135376634054,human
300.8071144260767,-57025.229285453526,human
598.3930248425833,43189.12714199291,human
309.9888400280847,-44701.03935494588,human
151.08075787047042,-24007.953484115347,human
302.4883888648493,22899.525180666642,human
160.70746005594083,-22785.25295325185,human
0.0,-23412.849688866718,human
74.77410728611413,5591.167120435306,human
0.0,-1912.7578281131805,human
0.0,0.0,human
36.96561935398581,1366.4570142237703,human
51.80903442568277,769.0230024442462,human
49.906049212317356,-94.97047370852648,human
173.7419328113997,21515.485767912076,human
0.0,-26061.314775716506,human
73.57524514533303,5413.316698195851,human
335.2894999800152,43875.02082058143,human
141.07036189963677,-27398.564096834507,human
480.612352469348,54396.02494994471,human
458.9941460758859,-3137.8111758633677,human
566.6083977850773,16911.460711909636,human
487.82793920905056,-12153.04691335699,human
542.7353623630387,8265.088449772647,human
466.56654844360753,-11238.04562042795,human
745.0641044453725,36680.90479285373,human
884.4264507422403,24651.14906048994,human
693.0536753962149,-29657.32854701406,human
916.0836450217332,36117.97273050927,human
632.3107272745174,-40122.36251470819,human
970.3027791181005,51854.17956091108,human
1108.6351677474063,21688.40052921097,human
864.0258470563514,-34745.524661737145,human
876.6534654017163,2171.0145161681185,human
1127.4253074390163,35340.81513824392,human
1072.6336402162794,-8395.912209520455,human
1723.4644533608875,100326.44650283665,human
2019.8886424639525,44877.749135566766,human
1932.284888639302,-14009.332586615337,human
1541.462843525793,-55695.38145922027,human
1603.7447209392747,9234.300525394172,human
1634.1468664028805,4673.649037039432,human
1839.5960046697082,31386.49216642173,human
2298.404663819794,77530.43770629073,human
1712.4081878451013,-88009.7168749439,human
1681.1506687199499,-4348.953011898737,human
1996.9218824391137,48505.418963088945,human
2034.8771669124058,5756.707944147928,human
1868.3732128745266,-23651.850863172436,human
1933.3122579380854,10319.936970646184,human
2301.671892334535,60406.31379706639,human
1521.4945405738745,-118703.55813832286,human
1594.5719223059377,10593.376460507356,human
1712.2629098293494,18024.310064388053,human
1641.9953188660804,-10319.816444819597,human
2297.159603464272,103364.98700573006,human
1887.0301247060956,-64050.62789117677,human
2015.9958862822223,19378.841745487556,human
1309.361564699447,-107556.94446044131,human
1344.9818161247047,5196.416230182052,human
864.7338146389274,-73413.00800436627,human
881.8317998239385,2665.358940512631,human
368.7049912450084,-84609.42036127848,human
414.56818573635184,6722.259578830717,human
317.3750080301607,-13795.057156298884,human
214.10003975873389,-15634.961650269575,human
0.0,-36263.80701692915,human
145.49915010233462,21170.0026805017,human
153.3230004386606,1199.5762085485248,human
0.0,-22073.291481838263,human
304.06727562708426,46228.45405363861,human
364.917663215411,9930.548385793127,human
618.8032411081533,37030.055113462484,human
466.1238390144043,-22505.142397449297,human
1385.1349671096261,142320.6339763071,human
1240.6192876222474,-22238.05600530618,human
1473.51949835771,37223.422836131314,human
1489.3989779786252,2265.3435220544525,human
1398.6756805903267,-14012.929078583322,human
1288.4242214798603,-17756.331296427663,human
1589.7916681024085,43555.58687980223,human
850.202263643024,-123317.94066712837,human
931.3862288357058,11271.814027062326,human
1115.1484197300722,28148.21752673306,human
1082.1308148038434,-4954.771821556398,human
781.4114315522767,-46997.11275242489,human
681.9285228797534,-15990.096255098648,human
1096.3373981477237,58171.245086075935,human
722.9994497609681,-60356.647019363336,human
674.8029544410748,-7272.394614750144,human
623.1014779113157,-7813.349780740608,human
1059.4108950733564,65369.327867133994,human
1066.2666909070147,1033.8052089986024,human
801.5716852042962,-42434.40435725777,human
771.6074910776703,-4624.119330442015,human
1078.5044998714322,47284.25785445069,human
847.6064854445164,-32174.633405410998,human
774.9696685125293,-11039.6380695402,human
965.3592808439081,29060.44297681689,human
947.3498937231649,-2925.970113033845,human
450.38699978523874,-74608.54226843079,human
411.1914042158485,-5698.181805797923,human
304.4093333817179,-16252.729499868537,human
214.33987141416935,-13651.033627532583,human
227.7196560778456,2154.441198326011,human
151.3970545769564,-11555.017064885415,human
144.3623597439251,-1015.545146174795,human
36.74604662572387,-3954.4740595299227,human
770.0916184705775,141185.8195800586,human
1205.1840956785034,61372.460653207076,human
1513.2094096305582,47325.975545271234,human
2095.513680251975,96467.38018344622,human
1720.0057036901956,-53453.066625656815,human
1791.5712690622033,10611.133240316518,human
2231.6348627641864,68590.13345665562,human
2072.8210412149006,-23161.912687487602,human
2072.793726530135,-4.638303302502343,human
1772.248224994163,-41592.29244009282,human
1548.513623274016,-34645.60787614336,human
1490.2483567241072,-8682.971773009369,human
1167.571780897957,-48237.64667262804,human
1357.5103791087588,30387.16185032454,human
659.3608592730089,-102933.46891328617,human
623.3036012957526,-5450.895706002453,human
757.5321485334489,20336.48795669912,human
455.9852147128103,-45833.64778806449,human
488.25893021000826,4983.094938514975,human
462.76017800007355,-3933.269037149718,human
158.20995058654898,-48182.876430215976,human
436.4823088663799,40486.98714522437,human
150.9611287071696,-43102.5996266375,human
151.1951263472838,35.37930276203437,human
151.9730425015399,118.22228477339739,human
156.12521868602272,648.2594148252743,human
0.0,-11754.593139989227,human
203.94861784884205,29412.133944363555,human
168.9276249546901,-5916.013153164168,human
336.7352025814763,25270.57281596797,human
303.8690139824676,-4993.508161471294,human
287.90225486494836,-2298.432976409632,human
456.2001305199043,25592.504280004505,human
623.2712682963073,26032.659984401453,human
300.55922608384094,-48497.04082765734,human
579.1948731092957,44759.962039887134,human
444.3252768468351,-18950.25584007315,human
583.3279898508664,22488.703381433384,human
783.0291543534171,27642.896045599366,human
463.31900812464147,-52371.0816312415,human
568.2691318534387,16541.136470621866,human
411.2626777727049,-22829.258766436877,human
452.3135986196484,6189.29657831046,human
481.41823669394483,4430.826463415983,human
344.4270606793712,-21101.088414345584,human
498.74794878909194,25655.742133344727,human
277.07121152067646,-30710.121080455283,human
452.6878687580947,26499.84342774256,human
216.45957017537214,-36157.11044990357,human
464.60554591441127,38429.99884156684,human
434.52066526376984,-4621.827531041972,human
425.05493382412914,-1422.506457907946,human
456.17485207380776,5019.087810286089,human
591.1317182686945,19348.83348858924,human
813.007171932545,36077.26702089951,human
581.5502040538944,-32646.22814007115,human
757.887874904861,26209.7805804916,human
1096.178592828896,52442.86337047796,human
1108.5522915294391,1939.8614769560825,human
1114.2531757790407,872.545672589437,human
1478.4404163596366,54669.19580244643,human
1440.3955393669446,-5564.063591825243,human
1544.336304664333,17015.032692603916,human
898.6654952678922,-102573.27696896938,human
1005.0904164151624,15127.371304991188,human
1270.2494685236038,39694.39906112657,human
660.4287629250953,-90056.10255526536,human
683.8813520708238,3586.3821082210097,human
702.6474247501485,3198.0584147238023,human
443.0340650395776,-36371.7467127893,human
465.8957345971564,3550.3847775485333,human
147.31846440237433,-46932.314238595594,human
459.6161741607919,47845.692852780434,human
157.0723888701644,-47521.27509342097,human
151.56665341668776,-834.4858972810628,human
291.1396938881755,20317.62613895543,human
156.9665805920437,-21060.69480148268,human
151.1079727636272,-885.2823521691329,human
154.22503309310193,480.7287324664347,human
146.1888397058311,-1174.801786936795,human
78.68352530671969,-5311.556113860553,human
49.47046612568409,-1445.183654643026,human
37.74130096371015,-442.67395243112253,human
38.88006822521738,44.27534882004491,human
10.800764290533406,-303.2779432407688,human
346.53645639691,58172.32851425389,human
201.92822473245013,-20647.85989798028,human
611.8581381952539,60832.53169249546,human
613.8754482253934,309.5942747403622,human
1061.5448627390242,70841.78894443237,human
773.1486494808861,-43728.63100475243,human
936.3279685965815,24158.119052777445,human
634.4164649455466,-46454.6985366136,human
438.9419174540809,-30335.578363919216,human
891.2172894234103,69126.90043555303,human
334.85964232716645,-83316.66326215239,human
469.3734106856421,19965.731356820295,human
331.54513794892813,-20436.003805595672,human
0.0,-52479.47385763986,human
320.23699179232676,51275.86545609938,human
142.83830540798257,-25339.327744741873,human
163.47601044549245,3373.7696842829564,human
138.2935144581094,-3482.57587292244,human
0.0,-456.4642044688358,human
0.0,0.0,human
38.26954625498408,1464.5581705623658,human
0.0,-969.0189375865685,human
0.0,0.0,human
0.0,0.0,human
0.0,0.0,human
50.94316981040409,2595.2065503316667,human
76.06782857868296,1911.178236283341,human
49.85147855852429,-1306.923810912708,human
38.45797803084484,-438.1709929879154,human
73.96317979826479,2626.0776220973507,human
75.39508547392641,107.95865080710855,human
0.0,-12352.248294349105,human
146.91596903569302,21584.30195769671,human
155.54045835496552,1341.4570217971489,human
151.36427282569468,-632.1252858232695,human
160.14906452844596,1406.8761732728713,human
0.0,-11781.973302952343,human
78.49357162908207,6161.240787089837,human
48.89149997668672,-1447.2896855029658,human
0.0,-2495.082176451757,human
310.02320940202526,48057.195183966,human
75.70809191169835,-17739.550451258066,human
155.8988997918525,12501.65872193585,human
151.72016639536986,-633.9981262362355,human
145.87868670005565,-852.1473863374775,human
0.0,-11188.800569457626,human
79.8246041412911,6371.9674263138295,human
72.4317267342463,-535.4788761268528,human
0.0,-3729.1714478230942,human
0.0,0.0,human
37.773931212118484,1426.8698792178589,human
0.0,-6129.027109427985,human
38.34266386324161,1470.1598721295343,human
75.48871530902416,2804.1077024450437,human
0.0,-1621.8593220820464,human
0.0,0.0,human
49.71321559796136,2471.4038050893887,human
0.0,-2591.438679567892,human
37.44947722747524,1402.4633446111868,human
30.50314172678613,-211.8850562593259,human
0.0,-201.4807169765258,human
8.953464146045734,80.16452021452646,human
0.0,-170.82996170502756,human
75.15057693685945,5647.609213942832,human
152.90379497648647,11888.762109893178,human
78.1688130160091,-5841.944830623368,human
23.21196943203478,-89.75488329297559,human
3368.2944372522124,549130.8326852462,human
4733.120718181377,205724.72972781997,human
3731.309987134023,-150979.0793171227,human
3741.1228565432302,1482.749384484345,human
3664.5378175050505,-11593.493903273302,human
2697.0669241457,-153225.35354380915,human
2289.375078510709,-57335.82144964541,human
2468.5721611481335,26971.22189308071,human
2649.630266657743,29470.011881383725,human
3342.774318019906,109225.56513523406,human
2505.8902963250416,-127864.85500986653,human
2590.9854064024958,12815.150643722172,human
2190.200274373986,-59047.19808942032,human
2133.2758489943935,-8544.17209659768,human
1821.863392117797,-46479.20124999417,human
2151.5633475644395,52153.9446324599,human
1812.4586245344256,-50865.75696386809,human
1511.2161918761974,-44217.0547775376,human
1262.0100736226757,-39009.002374145144,human
1450.4670111713856,28813.68012934437,human
982.0490033433197,-72733.87842089769,human
729.2158976320457,-36873.98402646891,human
608.1125086085034,-18411.121425024445,human
147.85335589396504,-68050.86030975744,human
157.87646328151467,1582.4127454371574,human
160.34498050309656,395.8143457661064,human
143.27744756439162,-2445.392555678824,human
0.0,-7160.635472917378,human
78.008890211468,6085.386952024868,human
106.78599387033904,2172.933209440968,human
348.32864855336226,37626.86435311506,human
758.216855273148,62156.82942252519,human
1241.2754467457564,70664.57109542158,human
1217.4283282538272,-3717.186876734529,human
1977.7620044722105,124880.3923521741,human
1404.092126405999,-80548.53589490571,human
1273.9934069015203,-19267.454525352656,human
1594.763375539639,49686.34177334867,human
1455.223595973283,-21524.484410072633,human
1307.1341292121995,-24009.75039790798,human
839.2264126770777,-62088.24091537623,human
1695.239498869488,152964.34523982494,human
743.1895989478638,-131389.4019294837,human
942.620084677453,30904.902239620136,human
813.1017369727048,-21062.318697713094,human
594.8731869543757,-31485.5656928237,human
152.8759294357778,-67570.74155122048,human
298.13441376123967,21653.276534108896,human
155.4655102116461,-22180.093881673693,human
152.30415047750463,-481.4882086622044,human
0.0,-22468.780822496556,human
0.0,0.0,human
72.80513799687554,5300.588118744091,human
80.06688937672997,581.425844412121,human
0.0,-12612.66710660167,human
211.5647751726548,31649.85493332977,human
146.35207090268327,-9544.014319074591,human
0.0,-11083.437028661852,human
0.0,0.0,human
0.0,0.0,human
149.23162314096635,22270.077345287402,human
348.94376039933445,34844.1520861615,human
436.4823088663799,12736.342583235837,human
1268.5362507964708,123535.82926913796,human
1101.7894937233468,-25235.858778192684,human
1410.4161887659372,45883.81474280154,human
1615.2773783336438,33598.5808574564,human
1774.0948718840248,24160.489226663416,human
1660.2884661074424,-16143.21292483149,human
2166.2429523730866,81692.53283912447,human
1552.8985429682948,-92511.25250806085,human
1523.0847162268492,-4610.5837606722325,human
1696.9640699701192,27278.95526174724,human
1244.526122916571,-62953.2341785591,human
881.3077188196601,-56587.489977612735,human
1092.4235886249442,32615.71833908366,human
871.8063970469192,-32985.26250684335,human
696.0659027790794,-28832.742345768733,human
904.9041275501717,29513.494440860257,human
423.8249152595993,-72087.18746837186,human
436.8567978727149,2012.802966995177,human
442.54423109752844,889.872940820249,human
451.470228832494,1424.7573164271796,human
417.19240410154185,-5055.9719151896015,human
0.0,-62659.59211103321,human
149.8072719479963,22442.218728500917,human
154.77136531365315,768.2995077471584,human
218.19538721779372,9785.529842509635,human
0.0,-34112.78460523114,human
317.91291353849965,45199.26120830423,human
154.81706776908314,-25250.020607339684,human
0.0,-24748.4505912088,human
319.40703818749034,45625.113847288885,human
220.51532032847774,-15419.97575311082,human
414.7131092439154,28473.906272781092,human
344.2500683563089,-10848.01843514358,human
438.45523166025225,14603.43324338925,human
153.60375009155496,-43754.25578808736,human
542.4433493627358,58499.64082576531,human
500.07533272324696,-5876.272003672985,human
485.3249551231977,-2530.9919722384643,human
607.1695374828431,17437.328346164537,human
461.696174470965,-23746.235001913697,human
207.29133676448444,-37289.92585747483,human
340.550067621615,20295.120837653823,human
352.0551374736966,1811.4024212036495,human
326.7059902567067,-3703.6969926780835,human
209.12570869819922,-17387.090863840574,human
318.11179370496774,17334.879495192614,human
146.7874291313782,-25148.263023324173,human
228.51799520421167,13206.566251937811,human
147.83772161714427,-11927.587826559908,human
105.50392375788344,-3158.2088452258745,human
0.0,-16016.342590516688,human
167.2103332801786,27959.295555668403,human
142.82371369223958,-3482.9875739493627,human
154.56034196853005,1814.0172799409752,human
153.30058479532164,-193.12151135295107,human
348.3545244697574,30387.23468381104,human
0.0,-51281.228955552484,human
220.2614779619652,34305.36940444792,human
209.72462615407568,-1562.59094456876,human
349.3536788459837,21815.04485665949,human
146.35717775141322,-29709.994993613003,human
436.7602975860189,44843.49337805633,human
415.25020837381237,-3157.963289688639,human
335.650592738504,-11948.499973431986,human
158.10260469674697,-28070.799368068663,human
218.0750588792545,9247.893546599562,human
205.29684011752752,-1854.9729714874363,human
213.7682572263126,1280.5138628025709,human
160.05128596504616,-8597.470328513124,human
214.54919526587776,8267.833724169535,human
143.50785232832655,-10194.990551488103,human
218.52496321528596,11591.6802336287,human
0.0,-33885.1760624691,human
341.15706457747183,52050.35977540098,human
149.51356361173492,-28653.30277241629,human
154.04377846334654,697.8514129930224,human
149.59355160853127,-665.7252406754799,human
451.1459610627084,45348.05052466003,human
159.606682141634,-46531.617022557104,human
306.57875886265623,22529.258434299045,human
148.20338503939792,-23471.766507486933,human
145.8076896335952,-349.3108121859118,human
169.7205519362279,4058.50418837784,human
136.72471232519476,-4511.346678746773,human
366.2858372309814,37603.950183043955,human
145.43860744131212,-32119.713557880958,human
0.0,-22721.858417906104,human
287.7639875132929,41404.056254775285,human
147.7075644456966,-20687.393136290724,human
0.0,-26061.350680836404,human
426.0483510530236,60505.732478333484,human
0.0,-66978.12230191534,human
141.98246504857656,20159.020381270264,human
164.25705893871157,3658.7592814477707,human
155.44822474242088,-1369.3176378637174,human
0.0,-21459.27363427031,human
147.24605932947165,21681.401988058285,human
79.78816009739765,-5382.341663762839,human
0.0,-12460.190596811206,human
49.04299428223987,2405.215288167812,human
168.5610255998071,20146.081936558996,human
76.61528906749474,-7044.449182946823,human
52.17978660164961,-901.5889382593145,human
0.0,-4023.3448106043597,human
170.70834350834352,29141.338543362606,human
73.25655401274997,-7138.982280823089,human
161.74240320839118,14311.913898838297,human
142.68766797074332,-2718.875734859921,human
230.09587654741156,14221.521349391129,human
138.8290745399179,-12670.485658918265,human
169.1319811282713,5125.190625233152,human
195.11337132053953,3584.5481664745053,human
0.0,-30659.553191339135,human
0.0,0.0,human
145.68108089333472,21222.977330250334,human
135.5844189429449,-1368.9500438069458,human
113.64822105484878,-1762.8241823009425,human
0.0,-4422.01183868823,human
7.032844389893827,9.892180042492216,human
1799.4283931357254,293207.949285758,human
1604.33076013631,-28454.6485318861,human
1863.3759579430603,40224.88280114192,human
1836.8802048241478,-3743.8095704644634,human
2146.7574306291813,47516.51693426517,human
2344.8458872200067,30965.793516183727,human
1977.153963304083,-55921.81112655938,human
2301.359280122906,49740.86096841236,human
1986.0117282826443,-48175.68741845992,human
2517.5894357743095,78723.20121612604,human
2233.071626322141,-42356.57649806445,human
2781.676135735603,84780.00398846473,human
2888.950947473212,17112.00927855407,human
2170.1410782656685,-103994.58830867088,human
2335.0818476834056,25619.80998155362,human
1940.0111008325625,-58957.04880806513,human
2255.077255212439,47261.65843782888,human
2188.2781545800103,-10441.072332823962,human
2235.0932307608737,6960.287167619008,human
2017.4127532922828,-32915.7869121213,human
2178.0536108002416,24436.986479365358,human
1850.7765841044572,-49789.60254545647,human
1829.5544399566938,-3138.9824060211104,human
1392.2804026423125,-68066.8117945392,human
1506.5318626369294,17476.489994940246,human
1109.298477641454,-65688.28164406493,human
1140.618435120264,4574.004976782825,human
638.6578905554737,-75561.68107921896,human
510.16355081751885,-18181.16665453102,human
573.5929503843623,10090.733332858328,human
358.4463543779583,-34488.44747624859,human
291.44314352221795,-9763.813198939484,human
593.946826211633,44917.775562677256,human
924.0962752842524,48238.944988611576,human
1532.3835349516928,103569.9312483634,human
1472.4642301732572,-8779.116907444428,human
2317.1924564136016,126087.0810758997,human
2949.607120928985,96071.68986003369,human
2662.6160253362286,-44718.326034960985,human
2908.00779775233,36948.868919153654,human
3339.7338030542496,67373.22286497235,human
2632.202457696586,-101449.52659507145,human
2680.4746109225,7889.186617988749,human
2856.8580482338325,25386.238303777096,human
1902.454453285396,-142655.600866206,human
2548.5014787061473,100385.93794355419,human
2488.328777714342,-8702.848291749428,human
2082.3925239165033,-63006.32990597971,human
2406.0982368804566,52751.580025936804,human
1538.9921501191345,-123902.37890939122,human
1997.3578020051816,73066.46728368253,human
811.5193580003405,-178700.35314350884,human
610.3896095563553,-29775.494438006535,human
799.3108968250943,30201.368711225423,human
737.3692908125594,-9134.767619450775,human
920.7121062451981,28134.32496031824,human
731.1489501876952,-27181.481101658366,human
701.0052217878226,-4725.015345036962,human
1051.726694268288,51152.1133218828,human
1097.7609655986457,7146.675366547175,human
1131.6801582183987,5272.678277436819,human
1133.1678172697655,221.3520986833139,human
1547.999261856431,64215.87700149954,human
2057.837571021719,80467.2383625665,human
3029.4044324431134,144305.6331005772,human
5315.123191393015,347821.3305350872,human
6215.371035103761,136962.28125312328,human
5642.186054913373,-88182.22701655966,human
5842.053871253417,33374.726552524655,human
4325.604481309488,-214865.54091072842,human
4180.529494323036,-21336.252961787726,human
3037.8632966939886,-166818.28762200844,human
3017.0690273371647,-3546.147068119689,human
2359.795477345109,-95279.08619015277,human
2100.9775460325154,-36577.97306341855,human
2325.9551580165166,38472.88693500812,human
1533.9577498867711,-112316.67219732972,human
1483.1868170727396,-7530.277824025734,human
1411.027938801457,-12347.26957281144,human
1238.3943870493506,-25925.65421776886,human
1237.1370554424102,-182.0565121799474,human
1856.993172519578,93058.37895630441,human
1503.604230148772,-53135.71086365443,human
1781.8308421474076,44883.345831243256,human
1165.3272209488089,-89803.55644953002,human
1112.7102262607987,-8042.113231101959,human
1489.2677189503192,55801.17996811853,human
1837.5905694838661,54685.27943121193,human
1992.0339032588047,23665.87361630717,human
2547.1477402864366,84956.43972489034,human
2094.450858137142,-66711.69782820305,human
2747.0108232590355,97504.00313314876,human
2343.710326329906,-63014.635951118915,human
2349.527711888839,864.4470884778165,human
2090.447492097484,-38984.76007002078,human
1885.3098253744647,-31790.494590320584,human
2489.92990631096,98415.10493450274,human
1885.759774134558,-87381.83455406938,human
2848.881993350731,144411.66040636585,human
2169.271515223277,-98066.29328282563,human
2922.145173198054,127442.93305102264,human
3621.9572554927877,109789.58728322909,human
3052.4692696500697,-79179.4257623249,human
4205.204091122545,186856.8221310643,human
3251.1052899510673,-137084.83208237644,human
3246.1640409855254,-754.4630615641952,human
3882.9538551015676,106012.94214916934,human
2222.753319206898,-235759.2682998766,human
2829.566300444165,93393.44321354003,human
2266.4351911342974,-83434.35177162084,human
2686.011708489417,66178.98108636608,human
1850.4282352941177,-128848.93764547558,human
1549.1687596534819,-42427.43347382384,human
1280.5043896818993,-42671.16183085764,human
722.3836588474389,-80635.45912376083,human
1141.4278916811618,66329.49286555269,human
891.6074708227007,-39375.55110624654,human
1094.030104672192,30710.48480233873,human
1364.2125425998806,39070.0665447287,human
1535.4180445071627,25776.721999846388,human
1800.4752630529779,41855.74910491273,human
1777.5237653314123,-3693.5716801424815,human
1444.717553044916,-48081.09766526937,human
714.0116277675005,39.106249155840146,bot
714.13077154329,11.912400843128118,bot
714.1477953286376,1.7021366654341745,bot
714.1307715432904,-1.7020960900326025,bot
713.5694415892387,-56.079567243851685,bot
714.1477953286374,57.82715684699371,bot
714.1648199256467,1.702258399322443,bot
714.1648199256467,0.0,bot
714.1477953286379,-1.7022178200289315,bot
714.1648199256457,1.7022583991633,bot
714.1648199256467,1.0230605568389733e-10,bot
714.1477953286368,-1.7022178201426021,bot
714.181845334375,3.4046791252721706,bot
714.181845334375,0.0,bot
714.1477953286379,-3.404516800472559,bot
713.8755121229842,-27.214072169812148,bot
714.1307715432904,25.521706975634533,bot
714.181845334375,5.106896947131418,bot
714.1818453343731,-1.9324937872680108e-10,bot
714.1648199256447,-1.7023395616264558,bot
714.181845334377,1.7023801451306617,bot
714.1648199256488,-1.7023395616150885,bot
714.1477953286359,-1.702217820438146,bot
713.8585013163282,-28.913573678646642,bot
714.1307715432883,27.222505411675492,bot
714.1648199256507,3.404435642604277,bot
714.181845334371,1.702380143925695,bot
714.1648199256467,-1.7023395612172316,bot
714.181845334375,1.7023801447214277,bot
714.181845334375,0.0,bot
714.181845334375,0.0,bot
714.1477953286379,-3.404516800472559,bot
714.1648199256467,1.7022583992656062,bot
714.1648199256467,0.0,bot
714.1988715548808,3.4049226315538865,bot
714.1818453343791,-1.7024613144054035,bot
714.1648199256426,-1.702339562433537,bot
714.181845334375,1.7023801451306617,bot
714.181845334371,-3.978663679669434e-10,bot
714.1477953286379,-3.4045168000747115,bot
714.1648199256467,1.7022583992656062,bot
714.181845334375,1.7023801447214277,bot
714.181845334375,0.0,bot
714.1988715548808,1.702501901791103,bot
714.0967264073472,-10.212333163637227,bot
714.181845334375,8.511089138874755,bot
714.0116277675008,-17.016093181365353,bot
714.1477953286338,13.614821481569443,bot
713.9775939903525,-17.013659857451263,bot
714.1818453343831,20.42320617142686,bot
714.1988715548687,1.70250189976762,bot
714.1307715432944,-6.808871297881771,bot
714.181845334371,5.106896946335684,bot
714.1988715548848,1.7025019025868546,bot
714.1988715548767,-8.071195878611041e-10,bot
714.1648199256507,-3.404760290581289,bot
714.1988715548767,3.4049226307467673,bot
714.1818453343791,-1.7024613139961695,bot
714.181845334371,-8.071003464472281e-10,bot
714.1988715548848,1.7025019025868546,bot
714.1988715548767,-8.071195878611041e-10,bot
714.1477953286419,-5.106896946332393,bot
714.215898587218,6.810007625672598,bot
714.0797050566315,-13.616119708082428,bot
714.1818453343791,10.2130635210586,bot
714.181845334371,-8.071003464472281e-10,bot
714.1988715548848,1.7025019025868546,bot
714.181845334371,-1.7024613156103703,bot
714.2158985872261,3.4051661619513123,bot
714.181845334371,-3.4050038063043315,bot
714.1988715548848,1.7025019025868546,bot
714.1988715548848,0.0,bot
714.1988715548687,-1.6142391757222082e-09,bot
